Wavelength,S1c / R1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nm,CPS / MicroAmps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,450 nm,485 nm,500 nm,550 nm  + 550 filter,550 nm + 495 filter,530 nm,560 nm,600 nm,400 nm,625 nm + 495 filter,625 + 665 filter,625 nm no filter,650 nm,690 nm,700 nm,710 nm,720 nm,730 nm,740 nm,750 nm,760 nm,770 nm,790 nm,800 nm,808 nm,808 nm laser,980 laser,,,,
749,37812.7454280265,31372.6699561404,27679.5134818288,22983.5857440827,22583.2428519725,23587.6701361089,22352.8836754643,24900.8780403408,60896.2513976343,27443.6370411776,27372.0722064747,27867.5388084456,33130.1591724426,48520.7020580361,51822.6390961416,48180.5805334723,48825.8928571429,40282.9567887695,,,,,,,,19784340.4972609,1083.55201896216,,,,
750,37495.084545812,31395.7790872961,28538.8563049853,23652.0319303338,22273.590880304,24266.2717156353,21841.2046543463,25007.9362788953,60772.8985166,27281.0286992173,26916.9820466452,28354.7040405546,33967.258794845,50073.0934784374,49287.7037983217,50691.1047587019,49996.6555929634,42067.9669160396,41128.1807623271,--,,,,,,20968008.7601078,-2132.52094440213,,,,
751,37867.0484532031,31421.6156905774,27704.3172322803,22459.2538935168,22666.0041557503,24004.3220745958,21965.945787259,26609.8443877183,63222.3662502946,28619.6416251795,27532.7193407659,27223.920662143,34442.8969359331,50072.4549357386,50729.214719137,50135.2236649813,52399.7590200147,39622.3104423925,39323.8856780936,--,,,,,,22283538.5393827,1167.31517509728,,,,
752,38439.2738717473,32330.0904357358,27998.972703258,22273.1804586241,22725.5469173748,24169.0658989124,21958.541116652,26384.4212044717,62168.3267519302,27750.5268851297,27931.4200521804,27487.8516504999,33174.2326586071,49373.918217222,52884.5812475592,49343.8408414968,54053.9333869095,45885.9372260214,39261.71844123,--,,,,,,23692570.754717,-270.27027027027,,,,
753,38169.9309725574,31274.5837045159,29000.7331378299,23398.2429127796,22848.9951113525,23673.2245681382,21945.1786588351,25237.2162777954,62082.1546440358,27246.4470886643,26436.2029423281,26889.7843444519,32216.728184414,50623.7919522052,52085.7741328505,52066.8100551149,54576.2938826523,44527.5322909585,42490.1759105415,--,,,,,,25038264.5324347,658.783783783784,,,,
754,39024.869477348,32377.0660448529,28621.5483776459,23279.3998011389,22868.6448344491,24694.7267344163,22443.0540619806,26264.1259225092,62833.3333333333,27297.6296958855,26579.2366014046,28324.9809042979,32529.2805354155,50746.6115322766,51873.270417938,51884.1942634513,56097.6698509062,46897.5943210201,40294.8079002189,--,,,,,,26441889.0478997,2094.59459459459,,,,
755,38560.6783849048,32388.17233809,27628.5106695021,23413.2657678038,22729.6564195298,24487.3331734996,22997.2618814786,25948.5094850949,62993.6906657232,27944.4434073217,26066.0683028565,28084.3611431978,34208.4161349929,50217.1119377748,56568.8118987611,52909.6439194072,56269.945769823,45810.9736063958,43446.4931022658,--,,,,,,27985615.63079,152.116961041156,,,,
756,39660.4938271605,31732.0620112498,28561.8949838662,22608.2231479804,23062.110116626,24962.8208203406,21877.2598455976,24732.7032681625,64276.2151347535,27286.6223042368,27344.2451810149,27582.8659797656,33162.6789259221,50930.1068000541,54120.4451465185,51487.3449631945,57598.2142857143,48796.2496440229,46511.8118540392,--,,,,,,29641647.0191984,2941.67371090448,,,,
757,37950.6907783893,32302.2618231666,27958.4952702207,23416.9307378904,22768.7709446608,24407.4162870615,23879.5627561975,24764.2837547107,64785.7563272513,27798.1565962201,26756.1771561772,27457.5576303088,34101.0608598548,49950,52803.1498856038,53956.9433473943,58425.2601491671,49477.5122132889,47385.5002110595,--,,,,,,31460894.4664365,-609.085525759242,,,,
758,39155.9169938306,32694.5244956772,28808.8784704417,21997.2813774354,22665.8821399475,24766.8186545076,22301.7578125,26082.6288912611,64734.2055634135,27027.6824354574,28692.8165470977,27853.6767450541,36519.3177862861,51313.4945851304,54708.8068181818,55675.8210360012,60416.8526287602,52793.6695819908,51150.0923239251,--,,,,,,33185583.0031195,-2468.09229989012,,,,
759,39791.6783648717,32512.17003771,29327.7187843281,22441.3230629814,22838.6571351009,24856.7541613316,22746.5338801015,26131.9366288633,64951.0497758905,27727.8060226828,27272.5578968942,26755.8902475395,34008.0125413691,49507.9352204829,56555.4432086282,56200.0403036206,59272.1511926278,54606.2733055495,54563.4345085836,--,,,,,,34829038.5101542,-1792.66024014883,,,,
760,38993.9400740658,32450.281168564,29041.4071088311,22971.6981132076,23806.0375994215,24502.5214119907,23065.729075105,25517.7589516373,64926.3145484556,26825.7694314032,25827.7651274777,30589.4630910006,33808.412029132,50172.9496014052,53984.7490689839,55263.2463125357,60918.1030633205,57971.4912280702,56893.2806324111,61555.6295802798,,,,,,36848946.2148036,67.5447483958122,,,,
761,39886.0958366064,31524.4822383761,28728.2982931653,22883.830597624,23074.6295627033,25114.8091847348,21572.0140515222,25984.2746880185,64597.6672950047,28002.6085336315,27063.1000093205,28121.0992081975,33069.7139671811,51653.5965386695,55246.1919943323,56157.6024029668,61286.2209730309,58030.917662537,55903.7478256286,59021.7933788055,,,,,,38753301.8867925,2773.54980551328,,,,
762,39364.0904753887,33101.8169352074,29645.0832294493,23150.1765185118,23266.690790664,24622.8301735861,22546.8566966029,25043.9722038004,65581.4090480679,26914.2526720263,29745.7500745601,26517.3814225567,31841.4544947929,49931.7632115881,56382.2622381341,57438.2596708303,64772.9804393352,61325.7127841282,59094.3833847289,60910.2099204897,,,,,,40786906.2684552,-439.44899856334,,,,
763,39709.5179233622,32935.1699561404,29094.1763238961,23028.928992473,23943.3945203002,25326.9831105419,22470.5194425495,25335.2366121637,67032.3264440912,27283.5709626316,28093.3837640439,27600.9837531674,33106.8603881398,49684.2589212067,55402.3600390382,58785.2021024702,64241.586189977,59141.5537132079,59693.5007385524,64623.3161483453,,,,,,42873595.5529352,-946.345585128855,,,,
764,39990.4617628906,33376.0888949859,28500.0366918618,23847.2700888808,23069.0652684867,24480.6338028169,22985.3515625,26961.0599310872,67637.2525918944,26850.2806422138,25731.4958133637,27985.8525688757,32996.2337843493,50620.3708709521,55211.417427533,55781.2158779754,66440.7686477329,61834.5528633396,65932.0695102686,66317.0861632708,,,,,,44927127.346183,-2975.98917822117,,,,
765,40550.7832238504,32212.0068610635,30280.1613494683,23096.57546657,23168.504791177,25026.8279010171,23696.4372864812,25935.0074281346,66140.3715718077,28158.9997200709,26834.7725534812,26955.4035669692,32951.0196967056,50865.9648742998,55169.9679038178,57707.2440865457,66106.0051753368,64055.8857719387,70327.9034213717,73188.5022290239,,,,,,47244727.3033803,-2467.46662159878,,,,
766,39731.2159811458,32376.8692550418,29536.758777395,23626.3138818412,24442.9372400072,24484.7175548088,22377.6974904795,25176.3687513525,67073.8318307701,27756.7391101576,28271.9388230906,26838.454653938,31813.2729489636,51814.6551141509,52714.498616138,58110.7623092548,70393.4301845529,65915.8698131415,70549.6070467852,74456.2687063519,,,,,,49720090.9780137,2348.36965703666,,,,
767,40815.2387364641,32709.4034655161,29443.6697247706,23805.8146906983,23927.0852180206,25959.9519423308,24198.0256084449,26145.327123019,67952.3248969982,28206.563310386,28927.438910651,27782.6451673036,33393.740851746,50612.8246753247,58389.0356553962,61204.058321575,67682.4772671418,67513.9260493881,73271.2204391892,79958.0377660106,,,,,,51965229.1105121,574.518418384589,,,,
768,40724.8329683903,32429.1497975709,29537.254326782,23289.8077620602,23835.3068787851,24702.6334747459,23812.1762923874,24259.6975294389,67374.5947539051,28409.1333059732,29220.5613747344,28752.0984890879,33473.7941842243,50368.2543120955,56182.9244496479,61273.6371880563,70379.6226078423,70105.2400789301,75751.8252022878,86882.3568530957,,,,,,54271327.4932615,-1453.43924285956,,,,
769,41033.6134453782,32069.2254969157,29013.2688219339,23585.2818560812,24351.8015571247,25727.2072360522,23016.1211529067,26071.7221092702,67982.4251002595,28672.9062569916,28011.1835973905,27883.5761934931,29952.29638915,51395.4306751123,56320.8400588893,61951.4817552584,71109.3269102101,72541.4146726269,78645.4351322138,85077.5580853472,,,,,,56782552.2589346,-1876.42633758769,,,,
770,41313.4880591995,32752.381605099,29491.463325273,24199.6557659208,23509.3280202862,25794.6092937695,23948.9885664028,25621.0037094237,67229.3632075472,27905.4583442152,28023.8850531816,28508.5838909911,32793.2960893855,50021.6409229854,54304.1186804607,61526.8253327955,73270.5525305722,73757.0150824272,83419.4568942789,90866.4716052666,100377.200335289,,,,,59250374.9894666,743.745774171738,,,,
771,41388.3119070342,32448.0559555647,29916.4039011513,23542.1009698178,23409.7083861619,24340.9054551272,23251.5157441815,24379.736622194,68177.5866132454,28333.9862331412,29182.1977038915,26967.9680799493,31818.8153310105,50484.6351698931,52445.7051679816,60770.7543052805,73651.3040371561,75263.0425252083,84591.4355821746,94995.3383058071,96870.4629778997,,,,,61704462.7820815,-2464.34298253017,,,,
772,41197.4200785194,31747.4131432879,29628.5169988277,23956.4823209429,23463.4897626382,23914.3657462985,23714.4532395192,26100.6787819395,70884.7991505928,27337.4457220597,26642.5669884098,26513.2155714312,32577.7653787139,50864.1473655696,54140.5114019222,61072.7544558115,71968.5637098395,75855.1925141893,88852.8566532205,100941.889103375,101719.243919747,,,,,64232993.855736,-946.505535367193,,,,
773,41940.6418312388,32537.2008503052,29949.4579548784,23817.0289855072,24268.6567164179,26174.7060235181,23740.9579667644,25915.440061246,70314.0096618358,27297.9515828678,27239.5017528157,28703.0990540515,34074.9006206849,49821.307702721,56369.3137463629,61623.0577789736,73746.6812431673,78709.4934070515,93262.24328594,106754.327563249,113341.718266254,,,,,66907191.6364556,827.493033859664,,,,
774,41591.3555992141,32672.1064179923,30183.2978957402,23297.3805855162,25057.981518391,25817.3230867755,23881.4568889757,25978.4630022056,70448.7028301887,28834.0815528193,27552.7528498666,28775.9858301482,32661.1777839799,49769.1172288651,57069.8285349143,62918.3670042152,77127.6833132503,81437.4013677012,94998.4180552626,111388.824175458,115607.774876704,,,,,69715518.840091,1420.59868087265,,,,
775,41537.4677002584,33042.435044903,30099.6556019638,24155.9383499547,23728.3682160007,24560.6594110115,22844.1710603398,25244.3560245653,71660.7711354793,26225.6272601872,26882.7028135663,29073.5420320137,33770.4918032787,48050.0338066261,56548.7902153683,63706.3948598917,76281.25,83347.9500109625,100506.609673078,114993.172811137,123951.612903226,,,,,72384703.6006409,1839.66244725738,,,,
776,42007.1744857351,33527.1105010295,30482.5717633275,23562.9367456212,23337.8598587724,25971.8106831104,23789.8338220919,26759.8940031108,73326.8562680327,28600.9764096448,28151.9025081057,26509.3969877382,32561.8682467759,47509.6459757666,55476.3424842165,63913.2262675524,75120.5357142857,83899.7544290475,105386.275128934,119233.713924303,127631.791068838,,,,,74908356.5224724,573.888091822095,,,,
777,42039.5917451772,33549.9142367067,29915.0245403267,24376.4151797844,24263.4676324129,24930.7501401009,23687.4511336982,24626.0152046277,71433.3686815129,27156.7402212233,26310.5835806133,26497.7645305514,33598.1601505331,49327.7128683347,55650.7547939616,63212.0519201022,77919.6998794158,86011.0104621323,107093.731060107,121819.514307605,126827.932744959,,,,,77528274.2356607,-101.359912154743,,,,
778,42849.5257338497,33028.5361503636,29800.6303598915,24206.5217391304,23924.7506799637,25601.3773222293,23305.6315995307,25280.5185451927,72486.0220116532,28146.1459595489,27547.6132738906,27992.0150743456,32856.7443158042,50563.8054498937,55809.4156880832,65643.1298030841,77935.9271818669,92421.5836806317,108072.978459754,130722.370173103,138958.655332303,,,,,80420607.5949367,-1029.5358649789,,,,
779,42181.5429468491,32482.6924395092,30076.9005419657,23657.5875486381,24659.6052869817,25112.9807692308,23126.5872240672,25694.2241702471,73968.1885125184,30319.8238543066,28646.0373416895,28240.2489703882,33075.7449178502,47572.8286766298,56391.324411629,63128.5385481243,79334.0168501761,89270.4333516182,114810.323465057,134819.525839105,145497.615057368,,,,,82829909.849187,-2633.13359777196,,,,
780,44083.9372998483,33940.4949612669,30517.9487179487,23946.652150245,23689.9800688531,26128.8771339264,25094.9119373777,25805.9397943141,74210.6501912327,27825.0983169627,28148.7554031897,27396.8005369728,33011.535914683,49078.9990120048,56429.6627935899,64121.9319347947,79373.2982189885,91948.3537200228,114575.815840072,137457.4914983,150996.003094379,151871.83975107,,,,85606897.7148158,1503.25141457647,,,,
781,43789.9876529352,33641.4796513623,29499.2668621701,24788.5538350086,24342.2721507519,25212.970376301,24033.4572490706,27229.3085536188,74181.5932123498,28482.689150873,26757.1750927774,28907.3563389729,31376.7863367027,46378.0870883882,55194.4933568113,63051.3376717281,84775.5193209739,96754.0163286805,118350.194962588,143082.148446605,157124.456609242,158427.731051582,,,,88136901.5509103,-1959.62496832503,,,,
782,43729.6599708226,33394.3131209318,30217.7419354839,24016.6984299846,24102.3550724638,26926.3410728583,23391.338351745,25533.9064817615,74872.5045639244,28042.6634843089,27203.2223175325,27215.0481451071,31050.1010382552,47755.8421173701,55727.6420600706,66172.2166162126,80403.2005721693,97393.1933381608,125124.673474234,147471.011595362,165845.09311167,167754.963020631,,,,90849616.8421053,3277.30382633668,,,,
783,43167.0221124705,33664.0383956119,30481.9453599941,23715.9956474429,24158.8912039134,26254.2047092744,23789.8338220919,25348.1934311831,73944.6244477172,28563.1712410501,27258.8169434596,28233.4943939705,32067.1870643992,48018.1338385547,56033.3658709735,65103.6151868099,82047.8485984646,99134.5311130587,122781.869538819,152321.826836657,175885.953608247,171355.709914023,,,,93643181.2431475,-2213.95977691398,,,,
784,44241.8965226673,33828.7948418959,29802.1833101326,24811.0899701006,23742.1867922819,25158.939867083,23439.1482711467,25610.2666262469,75839.0804597701,27197.9865771812,27838.3220123908,26484.0693124651,31953.734671126,47727.4879913402,53501.4204545455,64878.1307782821,83965.6134866585,103222.624136797,128884.257182809,156714.328567143,173681.157552125,179034.060541276,,,,96311068.0266375,-693.328823877568,,,,
785,44164.4189705552,34111.30195809,30083.5715856609,23725.9876766945,24244.2651192311,25821.1941732031,24319.804400978,25828.6654732344,76541.4728910343,26177.6104941492,27177.6873389837,27046.0775355698,33834.3504795118,46879.4825299738,55881.5698386496,63741.5103221034,85064.4563104627,103016.012283395,133821.627471164,163495.656226076,185155.973344493,188247.582956809,,,,98815065.7229525,-1960.45293222917,,,,
786,43562.0511669659,32356.8931240145,30511.617679396,24638.9417414152,25001.3583265417,25663.1713759705,24181.4807579605,25634.7008251111,76680.1976703142,26565.2985074627,27534.446062507,28468.6498173414,32995.4366530811,46083.9539607312,57143.3641509769,64157.0314600699,84492.3846531779,102926.038678026,136174.532032692,167495.837495838,187717.433320448,191280.003895029,,,,101600641.296093,4459.45945945946,,,,
787,44136.4785172704,34431.6230510337,29957.4935873947,24976.4578051431,24509.9637681159,26102.0342783918,22987.5964449653,25751.3394855798,77126.6195524146,28206.0370881684,27423.9260143198,26663.6841516609,30321.6139935189,44615.9883091578,52366.2551440329,65518.5172726967,82164.3107567942,107583.021387448,141055.989034163,173795.331179859,196873.591345225,196045.719844358,,,,103970503.415128,1165.54054054054,,,,
788,44742.3085560297,33757.8875171468,31154.3535620053,24530.3867403315,24419.5943498732,26001.7616912236,23779.1662598848,26435.0715007945,76978.9641152554,26967.6962100865,29279.8330911665,28234.9872370554,31031.7211602075,46549.6933512043,52095.7658425689,66160.8344549125,87967.9742362571,112910.998663775,144061.050189793,173779.595637138,207029.361523834,205936.495568326,,,,106328856.685483,67.6475562320311,,,,
789,44523.2753785754,34211.6438356164,30566.9914291993,24505.255527365,24809.0843286283,26651.9894323913,23800.0781708032,25468.7545141999,79293.0719877568,25886.234017967,27497.2946751744,27585.0511144629,32713.3402995472,46287.4470360493,54329.5767148815,63544.835700479,87203.3046779056,112241.32267601,145320.690109311,184606.427573358,209945.907656642,212282.153636452,,,,108869798.431306,-692.509078625116,,,,
790,44477.1847112309,34189.6338955163,30694.3528894748,23804.5153685738,23999.4572100597,26325.8606885508,23478.2184020317,24830.5464425592,78428.3776611429,26786.1806514196,27439.5018457064,28071.6803102915,30000.6967184561,43330.490924595,52636.9887289998,66054.1813898704,86521.8459065437,111781.319788063,149894.609263846,188713.596272258,215291.199587682,221877.888591584,210782.865583456,,,111418321.383383,1755.7187473622,,,,
791,44912.7825452914,34099.5617639003,30499.8167827043,25565.8324265506,22842.2861276904,26073.8308776425,24291.2962782065,26074.5977923671,79263.9952857985,27574.4411090187,26834.0056775736,26797.00763017,33034.0363332637,46611.42029221,51776.0193037862,65746.933288523,88379.5737836751,116208.989896776,152795.407263055,189204.734357338,223841.422176419,227324.505890371,222287.204058625,,,113872192.242833,2938.4446508486,,,,
792,46184.727681078,34603.9027730229,30631.7332356174,24304.4619422572,24947.0636141526,25989.9086977415,23951.3291634089,25045.4689800514,79572.8258307801,25765.4631961937,26786.3139435096,27747.4116220502,31750.2351998328,44789.2699564193,54200.4362707716,65342.4011851054,88626.9782807652,117105.378416258,151433.989096942,202438.61867057,232356.257046223,235079.272444315,222232.394366197,,,116147229.240357,152.039868232114,,,,
793,45687.4298540965,34281.1107302023,29814.5161290323,24844.8557430593,24804.454101032,26143.8065497638,25063.056017206,24755.8459918351,82058.8235294118,28280.5134797757,26543.2904874727,28747.1577142431,31092.3490213865,43135.2653083313,52467.9197060859,67111.768860785,88509.23365153,120030.245912418,160464.258424894,203295.019157088,237395.363811977,236618.827535879,235136.27720262,,,118622435.735356,2348.36965703666,,,,
794,45114.1526897403,35231.7290552585,30972.3546234509,24412.0047148427,25526.1967242784,26200.8,24297.8681791512,24876.7052173161,81148.9988221437,29300.7996719295,27525.3655625186,27645.4582727646,32231.3474387528,43434.0700239549,51817.9398456215,66723.8018417692,88401.659454878,117175.856929955,162890.810354827,211649.031742863,246440.5360134,245473.120895159,238600.817246724,,,120704160.350345,658.728147960476,,,,
795,46216.2010546393,33961.1903455842,30198.6512241607,24876.6775480595,25089.5765472313,26511.162679043,24957.9914028918,26515.501414468,81059.0523338048,26505.1039415841,26982.9420327722,27393.7360178971,29252.6491912995,42369.4860654295,51223.7110657556,67557.2134287731,89671.8017414601,118421.341049078,166204.191238416,216249.83326664,245220.671201522,259282.515576324,252497.710138801,,,122924530.84238,1589.98646820027,,,,
796,47720.7657328917,34059.0734649123,31004.7601611131,25189.5519680755,25037.5803676537,25722.6265696233,24520.5747238784,24425.8601265274,82550.3711558855,25896.072394813,26236.478925774,27119.655410319,31886.9898848971,42854.2444408375,53147.497960776,68676.1587397758,87107.0655690159,120860.927152318,167569.918549174,217474.791174415,260380.093412788,270704.170519247,254662.628539231,,,125169280,2012.34463515684,,,,
797,46379.4555150154,33799.0397805213,31155.4222157178,25649.7687494332,24847.5802804161,26741.7260998477,24853.0129895498,25265.7884093142,83706.5659843077,27746.8836306636,27098.8171742572,26754.5169478871,29135.8885017422,42890.3955719757,52069.3264267088,63762.9490111664,90321.1398454598,123873.330555495,171883.408071749,225970.865695523,259549.982270075,277947.045653655,258928.194669105,,,127181697.367314,3280.07439343985,,,,
798,46734.980348119,35261.1735673156,31014.8641722194,25110.2440794846,25053.3840028954,26820.2949663354,24847.9812298367,26562.5225798061,83727.5457918606,26785.8474386697,26562.4416999366,27234.582175559,31193.74869183,42693.9990528381,53091.9417820376,65971.3343651168,89899.080110744,124649.39959681,172072.000843348,224569.28091532,265800.15461925,287075.591010799,279520.022520937,,,129277448.670481,4379.06839124186,,,,
799,47344.0395305744,34877.2964080066,29810.6422018349,24463.2152588556,24741.2701284603,26453.2414456287,25285.6583838779,26772.4607964883,85930.9167941627,25325.2077975325,26681.3465701276,26667.660986614,28538.5420299965,41745.6305167683,50455.344304202,64872.6783763342,90605.8376257052,125833.26024033,173729.886573463,232545.521121134,277695.359112459,291352.689842688,286356.600056291,,,131535610.905419,3619.45031712474,,,,
800,47683.1049202426,35360.4005212263,32043.8223655284,25538.2384922073,24786.3479992758,26496.1165825927,24123.8626357499,24085.6648399192,84359.3823668081,27747.4625197877,24006.1190605003,26852.9746469414,30074.2962782099,40769.855229333,52738.7540797503,66553.4633490249,89582.4508995252,129642.629927824,178962.513199578,239216.92769077,275524.993558361,294034.491134321,295574.162679426,,,133743174.736842,3533.98714913764,,,,
801,46426.9675536095,34980.7982444109,30994.8680351906,23867.5736961451,25623.4165761853,26438.6849052076,25370.9314827485,26278.878483095,85288.2856299793,26979.8382588604,27419.8667089813,27173.1626770155,31898.1158408932,41669.5986359577,49569.4935113352,64292.4401398978,92379.9977725805,128408.891616977,181705.675911022,239975.362897856,284128.262971318,313479.212253829,298816.484677703,,,135910317.527162,7166.39905349447,,,,
802,47084.4334587944,35201.8920957017,30649.1125128356,25373.2426303855,25832.4275362319,26306.4722845242,23641.6128400861,25732.015296919,86060.552407932,24565.6874440799,26332.2064289583,26778.8515353905,28868.9332261784,41127.5803722504,49206.8849139386,66427.144368148,88986.4894992643,132732.21289743,184633.850374591,243757.704994502,291871.960841143,310574.91373864,307048.892015477,,,141355010.535188,4294.53039141094,,,,
803,46934.9411104879,35117.0591456736,31940.1127461747,24545.6194449483,25814.606741573,26797.244252183,25158.2958764901,25414.7867325905,87030.6423099588,26754.549522673,26452.9731141668,26406.223764482,29523.4107878027,39791.7879431952,48501.2851192059,66599.4894531775,89248.8231488298,130583.024535707,187603.131507499,250246.716009869,300412.118870537,319473.120373977,312250.21108922,,,165780467.69852,6237.84971684558,,,,
804,48237.8360177339,34842.4009867069,31781.0325887953,25058.0340950308,25549.3161851282,27186.8994234465,24891.9949174079,24366.6912051271,87507.9627226613,26373.8520122452,26858.9337014513,28466.9899291309,28403.9769754055,41246.3309391443,49578.0141843972,65199.3481073271,92047.8379222634,132805.137309049,191218.264743877,254548.182727576,303254.390204608,323911.245194881,317294.02659537,,,188755319.86532,4213.9109832459,,,,
805,48709.8043624916,35698.9173633,31535.8686890892,26292.7050294517,25413.908785928,26967.9020251341,25566.1944308745,25496.1303990661,87368.7621516526,26901.7941982002,26636.8798287257,29232.8338179378,29444.3476746211,40027.3594105537,49312.4434429284,66106.7625222562,96016.4252717088,135635.734314756,191865.864598174,261543.33544536,312455.710880629,333513.276918588,325781.25,,,197758649.149402,4715.62579227584,,,,
806,47641.8797667115,36260.112436583,31904.7269524369,25304.9388309923,26553.3804603952,27053.7858171923,26154.9736173539,24674.0872276842,89047.0865214832,26929.389384162,26009.0187455745,27051.1052298058,29264.8905007672,40362.5631236208,50912.8939624916,65147.8494623656,89189.0081925129,134237.236118114,192112.68347959,262500,311327.747341283,342533.035367276,338726.007171483,,,199396594.740391,6912.28663173906,,,,
807,48940.4159640247,36027.26587655,31834.6537558685,25474.8097136644,25417.9117993299,26480.8,24840.7581086362,24302.6911650177,90005.886161634,26562.3251128605,26030.5628028327,27587.8787878788,29474.1247035849,38479.1502966917,50703.6254902309,65871.9082608915,93431.6024567281,135115.290198141,197574.237824997,266034.275806882,326119.186514971,343703.523693803,344884.163087107,,,194771171.171171,6750.12688208425,,,,
808,48102.9353987765,34668.4477325661,31059.8503740648,25794.2908926144,26714.0271493213,26333.0132821251,26026.7421432754,25026.3381968798,89913.4377576257,27527.221963704,25532.231928328,26739.9403874814,29360.292835977,38369.8270495575,49329.5494856332,65644.1614729451,90741.5258965033,139194.580848825,200709.275958445,269301.752281964,327414.109540522,368101.770772524,357996.621145995,,,184963953.488372,8272.01217964984,,,,
809,50415.660281975,34991.7729329494,31638.8278388278,25519.7392249185,24903.9681101649,27041.6566722635,24481.8829963864,25818.4019719487,92419.2124315734,26291.3685152057,25845.6492163185,26532.3633650438,29136.9037248685,37516.9037702169,50384.3354458469,64778.8383974187,91277.3559624833,139938.657027057,200793.567097284,273035.690504728,324285.576210574,361942.946007678,367707.673911514,,,190472311.714599,10803.0431107354,,,,
810,48361.4836428932,35782.6534110387,31027.2213662044,25928.2088469906,25637.5656583952,27138.1684277938,25756.865044464,26117.3990876018,91691.7913084442,27514.2244193639,26435.5403291875,25831.2497667649,29722.3772321429,38209.8405948237,48373.7601362741,61476.4017749092,90453.6735513227,137409.851158509,206105.884523151,272763.333333333,334432.929969104,361805.454280298,364075.689364097,278541.634481693,,197540862.388412,7753.37837837838,,,,
811,49203.097816937,34955.0353538821,31435.5855195662,25615.5938349955,26248.5260770975,26744.2418426104,25275.3368482718,26389.3698060942,90917.1771913289,27800.2573234631,26880.6980256166,26026.0185633876,31327.7357767481,39023.4332719991,46368.4378433944,63461.6030919173,91102.5835527196,135991.663010092,199464.620091252,276214.740067273,337234.385061172,369891.689737238,372514.084507042,275960.72063713,,199164758.45207,8941.85260311021,,,,
812,49342.6596999832,36208.4561090934,32006.8899802096,26971.3456655785,26409.7454940676,27694.5844332453,25180.017562689,25742.7886697658,92555.8502799882,26195.7554640482,26147.3802185486,26627.3954216688,28169.1122651703,37616.1829661545,47315.8352410868,63073.3019502354,92189.3121598715,137498.903604947,208960.611250165,275263.911552166,343268.921095008,380991.012873452,372954.51344881,297293.116782676,,194682555.19973,11906.976744186,,,,
813,49568.0224403927,35992.1858934814,31109.7247706422,26655.1880380607,26049.8188405797,27050.9640771262,24576.9831965612,25683.9037340567,93668.4157773716,26698.1149665318,25523.6747537565,27104.9983227105,29662.670755506,38570.287215459,48908.9781086591,63522.6890756303,90006.9194884043,138189.356381345,209196.522655427,282090.645709148,350685.946154837,380108.050228755,383170.268177659,300549.408032191,,178232179.260382,13075.4286679618,,,,
814,49887.7476567323,36684.0408751114,30986.0907759883,25950.6978430306,26332.0358468362,26987.3438000641,26110.3515625,26467.9991341367,93724.8322147651,25675.9526693376,25733.415393797,25777.6782548657,27894.1680900756,38048.5755333279,45733.0376940133,63671.4943378474,91930.1220410076,141993.858302259,203396.495302439,279444.167082709,354631.507775524,387879.525107046,392456.152708319,298028.604561268,,159802159.062157,10793.0073473524,,,,
815,49534.1527754392,35687.658466388,31767.6804690363,26453.4251540413,27317.9347826087,27503.6040365209,25033.6881163949,25272.9816665945,93256.964485541,25468.004176611,27293.5908200392,27203.2508201611,28714.5939174612,37949.6135049886,48405.8125299409,63410.3706193798,91638.034893579,139305.826412779,214337.323980803,286038.853037057,353781.945921557,394166.221401856,397823.790407775,306502.744916106,,156636196.732356,15414.4531579391,,,,
816,50058.9225589226,35421.265510386,31770.0087950748,26185.0443599493,25942.7898977098,27545.0396348787,25041.0396716826,26264.0692640693,95209.4996758796,25122.6381661164,24995.3359949256,26480.9919201698,29283.5758546265,37557.1548388842,47023.9889363664,62340.9797496009,90922.0585285399,143481.97842673,208218.419595539,287023.536069776,357557.296199594,395709.426627794,401766.486029981,317035.432461705,,157760252.737995,13225.371120108,,,,
817,50660.1123595506,36833.8472079479,31472.6353579017,27138.0715255772,26529.8913043478,26996.2372908494,26028.3479960899,27816.931919933,93171.2922043486,24808.0077542499,26703.2208731979,26987.6736305068,30316.3322185061,37488.8317314201,46896.8453922856,63195.3656284107,89789.3681043129,139134.343412196,214237.511532885,297240.04921358,366960.806415252,391910.800174902,419338.261175642,326298.701298701,,158819324.40401,15743.7842393595,,,,
818,50715.8095665843,36041.5239139372,31691.7100344499,28003.6199095023,26056.9620253165,27492.5946681611,24911.6124621545,25881.046147632,95120.818390264,25429.1365027241,26114.3528271285,26363.9242274666,28782.4420832608,37617.3724800433,47423.1561013701,61884.6600178274,90624.0242651322,137596.474302754,206831.855604813,294917.116037547,371417.980208233,411166.253101737,412901.638191661,328872.040847903,,160021682.684202,14924.8691541449,,,,
819,51246.2808061528,37132.3731138546,32715.2075084323,26008.6925027164,25677.7053926891,27606.5914726822,25197.458455523,26209.8111901225,95797.8692094885,26885.1664834448,26214.8957595196,25575.8479314201,28563.4685704336,36947.3071245751,46397.7816093997,62515.324029758,87898.6866791745,142689.609820254,208682.011126051,299763.56976357,373487.968086475,413272.055247544,423080.171746322,327168.614098893,,160833153.729584,19402.2289766971,,,,
